Event Name,Date,Venue,Address,Latitude,Longitude,Segment,Genre,SubGenre
&FRIENDS - TEMPTATION WINTER TOUR,2025-12-06,DPRTMNT,473 Adelaide St W,43.646470,-79.396890,Music,Dance/Electronic,N/A
They Are Gutting A Body Of Water with Special Guests,2025-12-06,The Garrison,1197 Dundas Street West,43.649130,-79.422350,Music,Alternative,Alternative
Casa Loma - Wreaths Workshop,2025-12-06,Casa Loma,1 Austin Terrace,43.678088,-79.409401,Miscellaneous,N/A,N/A
Music TORONTO: What Makes It Great? Vivaldi Seasons,2025-12-07,Jane Mallett Theatre,27 Front Street East,43.64703840,-79.37545850,Arts & Theatre,Classical,Classical/Vocal
Seasonal Celebration with the Sultans of String,2025-12-07,Meridian Arts Centre: George Weston,5040 Yonge Street,43.76613790,-79.41425050,Music,Classical,Classical/Vocal
Luvcat: Lipstick & Pearls Tour,2025-12-07,The Mod Club (formerly known as The Axis Club),722 College St.,43.65516550,-79.41906360,Music,Rock,Alternative Rock
A Charlie Brown Christmas - Live at the Symphony!,2025-12-07,Meridian Hall,1 Front Street East,43.64681820,-79.37666570,Arts & Theatre,Theatre,Musical
Toronto Marlies v Grand Rapids Griffins,2025-12-07,Coca-Cola Coliseum,45 Manitoba Drive,43.63509680,-79.41572430,Sports,Hockey,AHL
Flower Face,2025-12-07,The Garrison,1197 Dundas Street West,43.64927320,-79.42230750,Music,Rock,Alternative Rock
The Happy Fits,2025-12-07,The Opera House,735 Queen St. E.,43.65900020,-79.34877430,Music,Rock,Pop
CA Test,2025-12-07,Buddies In Bad Times Theatre,12 Alexander St.,43.66320420,-79.38245770,N/A,N/A,N/A
We Will Rock You,2025-12-07,Ed Mirvish Theatre,244 Victoria Street,0,0,Arts & Theatre,Theatre,Musical
Toronto Raptors vs Boston Celtics,2025-12-07,Scotiabank Arena,40 Bay Street,43.644056,-79.378859,N/A,N/A,N/A
Toronto Raptors vs Boston Celtics,2025-12-07,Scotiabank Arena,40 Bay Street,43.644056,-79.378859,N/A,N/A,N/A
Toronto Raptors vs Boston Celtics,2025-12-07,Scotiabank Arena,40 Bay Street,43.644056,-79.378859,N/A,N/A,N/A
Rogers Centre Tour,2025-12-07,Rogers Centre,1 Blue Jays Way,43.641641999999994,-79.390043,N/A,N/A,N/A
PARTYOF2 - AMERIKA’S NEXT TOP PARTY! TOUR,2025-12-07,Drake Underground,1150 Queen St. West,43.643290,-79.424630,Music,Hip-Hop/Rap,Hip-Hop/Rap
Audrey Hobert,2025-12-07,Longboat Hall,"103 Dovercourt Rd, (Basement Of Great Hall)",43.643000,-79.422160,Music,Alternative,Indie Pop
Bitchin' Bajas,2025-12-07,Monarch Tavern,12 Clinton Street,43.654030,-79.413680,Music,Rock,Indie Rock
Casa Loma - Wreaths Workshop,2025-12-07,Casa Loma,1 Austin Terrace,43.678088,-79.409401,Miscellaneous,N/A,N/A
Mac DeMarco,2025-12-08,Massey Hall,178 Victoria St.,43.65418690,-79.37899750,Music,Rock,Pop
The Tenors - Joy to the World Tour ,2025-12-08,Roy Thomson Hall,60 Simcoe St.,43.64670940,-79.38589980,Music,Pop,Pop
EARL SWEATSHIRT: 3L World Tour,2025-12-08,History,1663 Queen St. East,43.66684147,-79.31351149,Music,Hip-Hop/Rap,French Rap
CA Test,2025-12-08,Buddies In Bad Times Theatre,12 Alexander St.,43.66320420,-79.38245770,N/A,N/A,N/A
EARL SWEATSHIRT: 3L World Tour,2025-12-08,History,1663 Queen St. East,43.6668414699999988,-79.3135114900000095,N/A,N/A,N/A
Toronto Maple Leafs vs Tampa Bay Lightning,2025-12-08,Scotiabank Arena,40 Bay Street,43.644056,-79.378859,N/A,N/A,N/A
Toronto Maple Leafs vs Tampa Bay Lightning,2025-12-08,Scotiabank Arena,40 Bay Street,43.644056,-79.378859,N/A,N/A,N/A
Rogers Centre Tour,2025-12-08,Rogers Centre,1 Blue Jays Way,43.641641999999994,-79.390043,N/A,N/A,N/A
Toronto Maple Leafs vs Tampa Bay Lightning,2025-12-08,Scotiabank Arena,40 Bay Street,43.644056,-79.378859,N/A,N/A,N/A
"Belmont with Avoid, Super Sometimes & Lostvoy",2025-12-08,Lee's Palace,529 Bloor Street West,43.665249,-79.409447,Music,Alternative,Indie Pop
Mac DeMarco,2025-12-09,Massey Hall,178 Victoria St.,43.65418690,-79.37899750,Music,Rock,Pop
All Them Witches - House of Mirrors Tour,2025-12-09,History,1663 Queen St. East,43.66684147,-79.31351149,Music,Metal,Nu-Metal
Billianne,2025-12-09,The Great Hall,1087 Queen St. W.,43.64324750,-79.42207820,Music,Pop,Pop
CA Test,2025-12-09,Buddies In Bad Times Theatre,12 Alexander St.,43.66320420,-79.38245770,N/A,N/A,N/A
We Will Rock You,2025-12-09,Ed Mirvish Theatre,244 Victoria Street,0,0,Arts & Theatre,Theatre,Musical
All Them Witches,2025-12-09,History,1663 Queen St. East,43.6668414699999988,-79.3135114900000095,N/A,N/A,N/A
Rogers Centre Tour,2025-12-09,Rogers Centre,1 Blue Jays Way,43.641641999999994,-79.390043,N/A,N/A,N/A
"Great American Ghost w/ Wristmeetrazor, Downswing & Saltwound at Hard Luck Bar",2025-12-09,Hard Luck Bar,772a Dundas Street West,43.652150,-79.407552,Music,Metal,Heavy Metal
Sorry,2025-12-09,The Garrison,1197 Dundas Street West,43.649130,-79.422350,Music,Alternative,Grunge
Teethe,2025-12-09,Drake Underground,1150 Queen St. West,43.643290,-79.424630,Music,Alternative,Alternative
CA Test,2025-12-10,Buddies In Bad Times Theatre,12 Alexander St.,43.66320420,-79.38245770,N/A,N/A,N/A
We Will Rock You,2025-12-10,Ed Mirvish Theatre,244 Victoria Street,0,0,Arts & Theatre,Theatre,Musical
We Will Rock You,2025-12-10,Ed Mirvish Theatre,244 Victoria Street,0,0,Arts & Theatre,Theatre,Musical
Rogers Centre Tour,2025-12-10,Rogers Centre,1 Blue Jays Way,43.641641999999994,-79.390043,N/A,N/A,N/A
Aterciopelados: Genes Rebeldes Tour,2025-12-11,The Mod Club (formerly known as The Axis Club),722 College St.,43.65516550,-79.41906360,Music,Latin,Latin
CA Test,2025-12-11,Buddies In Bad Times Theatre,12 Alexander St.,43.66320420,-79.38245770,N/A,N/A,N/A
We Will Rock You,2025-12-11,Ed Mirvish Theatre,244 Victoria Street,0,0,Arts & Theatre,Theatre,Musical
Rogers Centre Tour,2025-12-11,Rogers Centre,1 Blue Jays Way,43.641641999999994,-79.390043,N/A,N/A,N/A
Toronto Maple Leafs vs San Jose Sharks,2025-12-11,Scotiabank Arena,40 Bay Street,43.644056,-79.378859,N/A,N/A,N/A
Toronto Maple Leafs vs San Jose Sharks,2025-12-11,Scotiabank Arena,40 Bay Street,43.644056,-79.378859,N/A,N/A,N/A
Toronto Maple Leafs vs San Jose Sharks,2025-12-11,Scotiabank Arena,40 Bay Street,43.644056,-79.378859,N/A,N/A,N/A
Dreadnoughts with The Creepshow & Filthy Radicals,2025-12-11,Lee's Palace,529 Bloor Street West,43.665249,-79.409447,Music,Rock,Celtic Rock
Ariana and the Rose at Drake Underground,2025-12-11,Drake Underground,1150 Queen St. West,43.643290,-79.424630,Music,Alternative,Alternative
 Ryan Davis & the Roadhouse Band,2025-12-11,The Garrison,1197 Dundas Street West,43.649130,-79.422350,Music,Alternative,Alternative
Public Service Broadcasting North American Tour,2025-12-11,The Concert Hall,The Masonic Temple,43.673080,-79.388420,Music,Rock,Funk-Rock
Casa Loma - Wreaths Workshop,2025-12-11,Casa Loma,1 Austin Terrace,43.678088,-79.409401,Miscellaneous,N/A,N/A
Inoi Music Festival,2025-12-12,REBEL,11 Polson St.,43.64155480,-79.35402460,Music,Hip-Hop/Rap,French Rap
Nils Hoffmann,2025-12-12,The Opera House,735 Queen St. E.,43.65900020,-79.34877430,Music,Dance/Electronic,Witchstep
Asha Banks - How Real Was It Tour,2025-12-12,The Drake Hotel,1150 Queen Street West,43.64310780,-79.42464570,Music,Pop,Pop
Shawn Desman - Back to Life,2025-12-12,History,1663 Queen St. East,43.66684147,-79.31351149,Music,Rock,Pop
"Bou, Elixah, Szeto",2025-12-12,131 McCormack Street,131 McCormack Street,N/A,N/A,Music,Dance/Electronic,Witchstep
The Flatliners,2025-12-12,The Danforth Music Hall,147 Danforth Ave.,43.67644920,-79.35710140,Music,Rock,Pop
CA Test,2025-12-12,Buddies In Bad Times Theatre,12 Alexander St.,43.66320420,-79.38245770,N/A,N/A,N/A
Sheng Wang,2025-12-12,Queen Elizabeth Theatre - Toronto,210 Princes Boulevard,0,0,Arts & Theatre,N/A,N/A
We Will Rock You,2025-12-12,Ed Mirvish Theatre,244 Victoria Street,0,0,Arts & Theatre,Theatre,Musical
Shawn Desman - Back to Life,2025-12-12,History,1663 Queen St. East,43.6668414699999988,-79.3135114900000095,N/A,N/A,N/A
Rogers Centre Tour,2025-12-12,Rogers Centre,1 Blue Jays Way,43.641641999999994,-79.390043,N/A,N/A,N/A
grandson - INERTIA Tour - Presented By F7 Live,2025-12-12,The Phoenix Concert Theatre,410 Sherbourne Street,43.664730,-79.374200,Music,Pop,Pop Rock
Ben Caplan with Special Guests,2025-12-12,Lee's Palace,529 Bloor Street West,43.665249,-79.409447,Music,Folk,Traditional Folk
Rhythm Of Roots 2025,2025-12-13,Meridian Arts Centre: Lyric Theatre,5040 Yonge Street,43.76603100,-79.41437500,Arts & Theatre,Dance,Dance
Kurtis Conner: The Goodfellow World Tour,2025-12-13,The Danforth Music Hall,147 Danforth Ave.,43.67644920,-79.35710140,Arts & Theatre,Comedy,Comedy
Kurtis Conner: The Goodfellow World Tour,2025-12-13,The Danforth Music Hall,147 Danforth Ave.,43.67644920,-79.35710140,Arts & Theatre,Comedy,Comedy
David Tao - Soul Power II World Tour,2025-12-13,Coca-Cola Coliseum,45 Manitoba Drive,43.63509680,-79.41572430,Music,Other,Other
CA Test,2025-12-13,Buddies In Bad Times Theatre,12 Alexander St.,43.66320420,-79.38245770,N/A,N/A,N/A
We Will Rock You,2025-12-13,Ed Mirvish Theatre,244 Victoria Street,0,0,Arts & Theatre,Theatre,Musical
We Will Rock You,2025-12-13,Ed Mirvish Theatre,244 Victoria Street,0,0,Arts & Theatre,Theatre,Musical
Toronto Maple Leafs vs Edmonton Oilers,2025-12-13,Scotiabank Arena,40 Bay Street,43.644056,-79.378859,N/A,N/A,N/A
Toronto Maple Leafs vs Edmonton Oilers,2025-12-13,Scotiabank Arena,40 Bay Street,43.644056,-79.378859,N/A,N/A,N/A
Toronto Maple Leafs vs Edmonton Oilers,2025-12-13,Scotiabank Arena,40 Bay Street,43.644056,-79.378859,N/A,N/A,N/A
Rogers Centre Tour,2025-12-13,Rogers Centre,1 Blue Jays Way,43.641641999999994,-79.390043,N/A,N/A,N/A
Satin Jackets with Special Guests,2025-12-13,Lee's Palace,529 Bloor Street West,43.665249,-79.409447,Music,Dance/Electronic,N/A
Casa Loma - Wreaths Workshop,2025-12-13,Casa Loma,1 Austin Terrace,43.678088,-79.409401,Miscellaneous,N/A,N/A
Salmo,2025-12-14,The Garrison,1197 Dundas Street West,43.64927320,-79.42230750,Music,Hip-Hop/Rap,French Rap
Kurtis Conner: The Goodfellow World Tour,2025-12-14,The Danforth Music Hall,147 Danforth Ave.,43.67644920,-79.35710140,Arts & Theatre,Comedy,Comedy
Kurtis Conner: The Goodfellow World Tour,2025-12-14,The Danforth Music Hall,147 Danforth Ave.,43.67644920,-79.35710140,Arts & Theatre,Comedy,Comedy
"The Tallis Scholars, Director Peter Phillips",2025-12-14,Meridian Arts Centre: George Weston,5040 Yonge Street,43.76613790,-79.41425050,Arts & Theatre,Classical,Symphonic
chokecherry,2025-12-14,Hard Luck Bar,772A Dundas St. W,43.65211100,-79.40753700,Music,Rock,Alternative Rock
Toronto Marlies v Cleveland Monsters,2025-12-14,Coca-Cola Coliseum,45 Manitoba Drive,43.63509680,-79.41572430,Sports,Hockey,AHL
CA Test,2025-12-14,Buddies In Bad Times Theatre,12 Alexander St.,43.66320420,-79.38245770,N/A,N/A,N/A
We Will Rock You,2025-12-14,Ed Mirvish Theatre,244 Victoria Street,0,0,Arts & Theatre,Theatre,Musical
Toronto Raptors vs TBD,2025-12-14,Scotiabank Arena,40 Bay Street,43.644056,-79.378859,N/A,N/A,N/A
Toronto Raptors vs TBD,2025-12-14,Scotiabank Arena,40 Bay Street,43.644056,-79.378859,N/A,N/A,N/A
Toronto Raptors vs TBD,2025-12-14,Scotiabank Arena,40 Bay Street,43.644056,-79.378859,N/A,N/A,N/A
Rogers Centre Tour,2025-12-14,Rogers Centre,1 Blue Jays Way,43.641641999999994,-79.390043,N/A,N/A,N/A
JD McPherson - SOCKS: A Rock N’ Roll Christmas Tour,2025-12-14,Lee's Palace,529 Bloor Street West,43.665249,-79.409447,Music,Rock,Rock & Roll
Casa Loma - Wreaths Workshop,2025-12-14,Casa Loma,1 Austin Terrace,43.678088,-79.409401,Miscellaneous,N/A,N/A
Young Culture,2025-12-15,Hard Luck Bar,772A Dundas St. W,43.65211100,-79.40753700,Music,Rock,Pop
CA Test,2025-12-15,Buddies In Bad Times Theatre,12 Alexander St.,43.66320420,-79.38245770,N/A,N/A,N/A
Toronto Raptors vs TBD,2025-12-15,Scotiabank Arena,40 Bay Street,43.644056,-79.378859,N/A,N/A,N/A
Rogers Centre Tour,2025-12-15,Rogers Centre,1 Blue Jays Way,43.641641999999994,-79.390043,N/A,N/A,N/A
Toronto Raptors vs TBD,2025-12-15,Scotiabank Arena,40 Bay Street,43.644056,-79.378859,N/A,N/A,N/A
Toronto Raptors vs TBD,2025-12-15,Scotiabank Arena,40 Bay Street,43.644056,-79.378859,N/A,N/A,N/A
Toronto Raptors vs TBD,2025-12-15,Scotiabank Arena,40 Bay Street,43.644056,-79.378859,N/A,N/A,N/A
Hannaford Street Silver Band: Merry & Bright,2025-12-16,Yorkminster Park Baptist Church,1585 Yonge St.,43.69023200,-79.39488770,Music,Other,Other
Wing Chun Dance Drama,2025-12-16,Meridian Hall,1 Front Street East,43.64681820,-79.37666570,Arts & Theatre,Dance,Dance
CA Test,2025-12-16,Buddies In Bad Times Theatre,12 Alexander St.,43.66320420,-79.38245770,N/A,N/A,N/A
We Will Rock You,2025-12-16,Ed Mirvish Theatre,244 Victoria Street,0,0,Arts & Theatre,Theatre,Musical
Toronto Maple Leafs vs Chicago Blackhawks,2025-12-16,Scotiabank Arena,40 Bay Street,43.644056,-79.378859,N/A,N/A,N/A
Rogers Centre Tour,2025-12-16,Rogers Centre,1 Blue Jays Way,43.641641999999994,-79.390043,N/A,N/A,N/A
Toronto Maple Leafs vs Chicago Blackhawks,2025-12-16,Scotiabank Arena,40 Bay Street,43.644056,-79.378859,N/A,N/A,N/A
Toronto Maple Leafs vs Chicago Blackhawks,2025-12-16,Scotiabank Arena,40 Bay Street,43.644056,-79.378859,N/A,N/A,N/A
Burna Boy: No Sign Of Weakness Tour,2025-12-17,Scotiabank Arena,"50 Bay Street, Suite 500",43.64392540,-79.37832340,Music,Hip-Hop/Rap,French Rap
Air Supply: 50th Anniversary Celebration,2025-12-17,The Theatre at Great Canadian Casino Resort Toronto,1133 Queens Plate Dr,43.71252500,-79.60204200,Music,Pop,Adult Contemporary
Wing Chun Dance Drama,2025-12-17,Meridian Hall,1 Front Street East,43.64681820,-79.37666570,Arts & Theatre,Dance,Dance
CA Test,2025-12-17,Buddies In Bad Times Theatre,12 Alexander St.,43.66320420,-79.38245770,N/A,N/A,N/A
We Will Rock You,2025-12-17,Ed Mirvish Theatre,244 Victoria Street,0,0,Arts & Theatre,Theatre,Musical
We Will Rock You,2025-12-17,Ed Mirvish Theatre,244 Victoria Street,0,0,Arts & Theatre,Theatre,Musical
Rogers Centre Tour,2025-12-17,Rogers Centre,1 Blue Jays Way,43.641641999999994,-79.390043,N/A,N/A,N/A
"Cipha Sounds: The ""2nd Home"" Homecoming",2025-12-18,The Opera House,735 Queen St. E.,43.65900020,-79.34877430,Arts & Theatre,Comedy,Comedy
Burna Boy: No Sign Of Weakness Tour,2025-12-18,Scotiabank Arena,"50 Bay Street, Suite 500",43.64392540,-79.37832340,Music,Hip-Hop/Rap,French Rap
Wing Chun Dance Drama,2025-12-18,Meridian Hall,1 Front Street East,43.64681820,-79.37666570,Arts & Theatre,Dance,Dance
CA Test,2025-12-18,Buddies In Bad Times Theatre,12 Alexander St.,43.66320420,-79.38245770,N/A,N/A,N/A
We Will Rock You,2025-12-18,Ed Mirvish Theatre,244 Victoria Street,0,0,Arts & Theatre,Theatre,Musical
Rogers Centre Tour,2025-12-18,Rogers Centre,1 Blue Jays Way,43.641641999999994,-79.390043,N/A,N/A,N/A
Casa Loma - Wreaths Workshop,2025-12-18,Casa Loma,1 Austin Terrace,43.678088,-79.409401,Miscellaneous,N/A,N/A
Steph Tolev: Keepin 'Em Hard,2025-12-19,The Danforth Music Hall,147 Danforth Ave.,43.67644920,-79.35710140,Arts & Theatre,Comedy,Comedy
Steph Tolev: Keepin 'Em Hard,2025-12-19,The Danforth Music Hall,147 Danforth Ave.,43.67644920,-79.35710140,Arts & Theatre,Comedy,Comedy
Wing Chun Dance Drama,2025-12-19,Meridian Hall,1 Front Street East,43.64681820,-79.37666570,Arts & Theatre,Dance,Dance
CA Test,2025-12-19,Buddies In Bad Times Theatre,12 Alexander St.,43.66320420,-79.38245770,N/A,N/A,N/A
We Will Rock You,2025-12-19,Ed Mirvish Theatre,244 Victoria Street,0,0,Arts & Theatre,Theatre,Musical
Rogers Centre Tour,2025-12-19,Rogers Centre,1 Blue Jays Way,43.641641999999994,-79.390043,N/A,N/A,N/A
Skydiggers,2025-12-20,The Danforth Music Hall,147 Danforth Ave.,43.67644920,-79.35710140,Music,Folk,Indie Folk
Bayview School Of Ballet Presents The Nutcracker,2025-12-20,Meridian Arts Centre: Lyric Theatre,5040 Yonge Street,43.76603100,-79.41437500,Arts & Theatre,Dance,Dance
Toronto Marlies v Belleville Senators,2025-12-20,Coca-Cola Coliseum,45 Manitoba Drive,43.63509680,-79.41572430,Sports,Hockey,AHL
Wing Chun Dance Drama,2025-12-20,Meridian Hall,1 Front Street East,43.64681820,-79.37666570,Arts & Theatre,Dance,Dance
Wing Chun Dance Drama,2025-12-20,Meridian Hall,1 Front Street East,43.64681820,-79.37666570,Arts & Theatre,Dance,Dance
CA Test,2025-12-20,Buddies In Bad Times Theatre,12 Alexander St.,43.66320420,-79.38245770,N/A,N/A,N/A
We Will Rock You,2025-12-20,Ed Mirvish Theatre,244 Victoria Street,0,0,Arts & Theatre,Theatre,Musical
We Will Rock You,2025-12-20,Ed Mirvish Theatre,244 Victoria Street,0,0,Arts & Theatre,Theatre,Musical
Toronto Raptors vs Boston Celtics,2025-12-20,Scotiabank Arena,40 Bay Street,43.644056,-79.378859,N/A,N/A,N/A
Toronto Raptors vs Boston Celtics,2025-12-20,Scotiabank Arena,40 Bay Street,43.644056,-79.378859,N/A,N/A,N/A
Rogers Centre Tour,2025-12-20,Rogers Centre,1 Blue Jays Way,43.641641999999994,-79.390043,N/A,N/A,N/A
Toronto Raptors vs Boston Celtics,2025-12-20,Scotiabank Arena,40 Bay Street,43.644056,-79.378859,N/A,N/A,N/A
Casa Loma - Wreaths Workshop,2025-12-20,Casa Loma,1 Austin Terrace,43.678088,-79.409401,Miscellaneous,N/A,N/A
Wing Chun Dance Drama,2025-12-21,Meridian Hall,1 Front Street East,43.64681820,-79.37666570,Arts & Theatre,Dance,Dance
CA Test,2025-12-21,Buddies In Bad Times Theatre,12 Alexander St.,43.66320420,-79.38245770,N/A,N/A,N/A
We Will Rock You,2025-12-21,Ed Mirvish Theatre,244 Victoria Street,0,0,Arts & Theatre,Theatre,Musical
Rogers Centre Tour,2025-12-21,Rogers Centre,1 Blue Jays Way,43.641641999999994,-79.390043,N/A,N/A,N/A
Casa Loma - Wreaths Workshop,2025-12-21,Casa Loma,1 Austin Terrace,43.678088,-79.409401,Miscellaneous,N/A,N/A
Wing Chun Dance Drama,2025-12-22,Meridian Hall,1 Front Street East,43.64681820,-79.37666570,Arts & Theatre,Dance,Dance
CA Test,2025-12-22,Buddies In Bad Times Theatre,12 Alexander St.,43.66320420,-79.38245770,N/A,N/A,N/A
Rogers Centre Tour,2025-12-22,Rogers Centre,1 Blue Jays Way,43.641641999999994,-79.390043,N/A,N/A,N/A
Wing Chun Dance Drama,2025-12-23,Meridian Hall,1 Front Street East,43.64681820,-79.37666570,Arts & Theatre,Dance,Dance
CA Test,2025-12-23,Buddies In Bad Times Theatre,12 Alexander St.,43.66320420,-79.38245770,N/A,N/A,N/A
We Will Rock You,2025-12-23,Ed Mirvish Theatre,244 Victoria Street,0,0,Arts & Theatre,Theatre,Musical
We Will Rock You,2025-12-23,Ed Mirvish Theatre,244 Victoria Street,0,0,Arts & Theatre,Theatre,Musical
Toronto Maple Leafs vs Pittsburgh Penguins,2025-12-23,Scotiabank Arena,40 Bay Street,43.644056,-79.378859,N/A,N/A,N/A
Toronto Sceptres Home Game 3,2025-12-23,Coca-Cola Coliseum,45 Manitoba Drive,43.6350968,-79.4157242999999762,N/A,N/A,N/A
Rogers Centre Tour,2025-12-23,Rogers Centre,1 Blue Jays Way,43.641641999999994,-79.390043,N/A,N/A,N/A
Toronto Maple Leafs vs Pittsburgh Penguins,2025-12-23,Scotiabank Arena,40 Bay Street,43.644056,-79.378859,N/A,N/A,N/A
Toronto Maple Leafs vs Pittsburgh Penguins,2025-12-23,Scotiabank Arena,40 Bay Street,43.644056,-79.378859,N/A,N/A,N/A
Wing Chun Dance Drama,2025-12-24,Meridian Hall,1 Front Street East,43.64681820,-79.37666570,Arts & Theatre,Dance,Dance
CA Test,2025-12-24,Buddies In Bad Times Theatre,12 Alexander St.,43.66320420,-79.38245770,N/A,N/A,N/A
We Will Rock You,2025-12-24,Ed Mirvish Theatre,244 Victoria Street,0,0,Arts & Theatre,Theatre,Musical
Rogers Centre Tour,2025-12-24,Rogers Centre,1 Blue Jays Way,43.641641999999994,-79.390043,N/A,N/A,N/A
CA Test,2025-12-25,Buddies In Bad Times Theatre,12 Alexander St.,43.66320420,-79.38245770,N/A,N/A,N/A
Rogers Centre Tour,2025-12-25,Rogers Centre,1 Blue Jays Way,43.641641999999994,-79.390043,N/A,N/A,N/A
Toronto Marlies v Belleville Senators,2025-12-26,Scotiabank Arena,"50 Bay Street, Suite 500",43.64392540,-79.37832340,Sports,Hockey,AHL
CA Test,2025-12-26,Buddies In Bad Times Theatre,12 Alexander St.,43.66320420,-79.38245770,N/A,N/A,N/A
We Will Rock You,2025-12-26,Ed Mirvish Theatre,244 Victoria Street,0,0,Arts & Theatre,Theatre,Musical
We Will Rock You,2025-12-26,Ed Mirvish Theatre,244 Victoria Street,0,0,Arts & Theatre,Theatre,Musical
MHC at SBA Game 1,2025-12-26,Coca-Cola Coliseum,45 Manitoba Drive,43.6350968,-79.4157242999999762,N/A,N/A,N/A
Rogers Centre Tour,2025-12-26,Rogers Centre,1 Blue Jays Way,43.641641999999994,-79.390043,N/A,N/A,N/A
Wing Chun Dance Drama,2025-12-27,Meridian Hall,1 Front Street East,43.64681820,-79.37666570,Arts & Theatre,Dance,Dance
Wing Chun Dance Drama,2025-12-27,Meridian Hall,1 Front Street East,43.64681820,-79.37666570,Arts & Theatre,Dance,Dance
Levity,2025-12-27,History,1663 Queen St. East,43.66684147,-79.31351149,Music,Dance/Electronic,Witchstep
CA Test,2025-12-27,Buddies In Bad Times Theatre,12 Alexander St.,43.66320420,-79.38245770,N/A,N/A,N/A
